"apn","pstreet_addr","pcity","pstate","pzip","plon","plat","pminx","pminy","pmaxx","pmaxy","planduse","pfull_address","parcel_dir"
"947670031","39892 MOUNT BLANC AVE","Murrieta","CA",92562,-117.200240767,33.5926922746,-117.200501671,33.5925545549,-117.200056235,33.5928619199,NA,"39892 MOUNT BLANC AVE,Murrieta,CA,92562",6065
"117810122","22561 THRUSH ST","Grand Terrace","CA",92313,-117.31230021,34.0271417429,-117.312428948,34.0270043394,-117.312171486,34.0272791548,"510","22561 THRUSH ST,Grand Terrace,CA,92313",6071
"164374005","6312 MULAN ST","Corona","CA",92880,-117.571552861,33.9730140709,-117.571750428,33.9728845314,-117.571341687,33.9731550253,NA,"6312 MULAN ST,Corona,CA,92880",6065
"22508510060000","3221 YARWOOD WAY","Sacramento","CA",95833,-121.509028311,38.6251111188,-121.509240812,38.6249562257,-121.508816136,38.6252710278,NA,"3221 YARWOOD WAY,Sacramento,CA,95833",6067
"7349027028","1545 W 216th St",NA,"CA",90501,-118.305463793,33.8328011403,-118.305531539,33.8325945012,-118.30539603,33.8330077962,"0100","1545 W 216th St,NA,CA,90501",6037
"4004033021","3717 W 63rd St","Los Angeles","CA",90043,-118.338362703,33.9829280054,-118.338439201,33.9827441618,-118.338286626,33.9831107868,"0100","3717 W 63rd St,Los Angeles,CA,90043",6037
"23201730080000","7032 LAUREL OAK WAY","Fair Oaks","CA",95628,-121.300614772,38.6639214756,-121.300724663,38.6637026126,-121.300504794,38.6641396894,NA,"7032 LAUREL OAK WAY,Fair Oaks,CA,95628",6067
"263441073","1831 CHAIN AVE","Lake Isabella","CA",93240,-118.488652116,35.6032105681,-118.488755463,35.6030665918,-118.488549956,35.603355122,"0097","1831 CHAIN AVE,Lake Isabella,CA,93240",6029
"29939047","3664 LINDENWOOD DR","San Jose","CA",95117,-121.964867981,37.3136615223,-121.964984937,37.3135176901,-121.964752652,37.3138032467,NA,"3664 LINDENWOOD DR,San Jose,CA,95117",6085
"253-145-010","380 E PUTNAM AVE","Poplar","CA",93257,-119.008913764,36.0697332809,-119.009016653,36.0695296426,-119.008810363,36.0699373104,NA,"380 E PUTNAM AVE,Poplar,CA,93257",6107
"3585300530","5770 CAMINITO NORTE","La Jolla","CA",92037,-117.237811266,32.8236183623,-117.238713051,32.8223846422,-117.236565071,32.824934819,NA,"5770 CAMINITO NORTE,La Jolla,CA,92037",6073
"042132028000","9 GERALDINE CT","Napa","CA",94558,-122.308868335,38.3145353645,-122.309022121,38.3144083742,-122.308647698,38.3147084909,"111","9 GERALDINE CT,Napa,CA,94558",6055
"1360290025","1740 TANAGER ST","Ventura","CA",93003,-119.206865856,34.2591209054,-119.206941479,34.2590574895,-119.206787419,34.2591817424,NA,"1740 TANAGER ST,Ventura,CA,93003",6111
"13216100430000","5512 HIRSCH CIR","Elk Grove","CA",95757,-121.43853758,38.3871654257,-121.43863371,38.3870211881,-121.438441451,38.3873096631,NA,"5512 HIRSCH CIR,Elk Grove,CA,95757",6067
"6319019012","3307 E Gage Ave","Huntington Park","CA",90255,-118.207035536,33.9804138039,-118.207083533,33.9802569868,-118.206988325,33.9805696393,"1210","3307 E Gage Ave,Huntington Park,CA,90255",6037
"8701009231","1352 Crestmont Dr",NA,"CA",91765,-117.792029822,33.9954525423,-117.792277994,33.9952718524,-117.791846984,33.9956227769,"0100","1352 Crestmont Dr,NA,CA,91765",6037
"030238102","34888 GRAPE AVE","Oak Glen","CA",92399,-117.043402887,34.0663412137,-117.043794529,34.0660013455,-117.043000727,34.0666740211,"510","34888 GRAPE AVE,Oak Glen,CA,92399",6071
"13221054","3236 BRYANT ST","Palo Alto","CA",94306,-122.127073777,37.4232653395,-122.127285498,37.4230773459,-122.126862071,37.4234533449,NA,"3236 BRYANT ST,Palo Alto,CA,94306",6085
"013812325","1188 SPRUCE ST","San Bernardino","CA",92411,-117.311002046,34.1095328331,-117.311084716,34.1093404588,-117.310919376,34.1097252071,"510","1188 SPRUCE ST,San Bernardino,CA,92411",6071
"125-263-022","556 De Armond Pl","Santa Maria","CA",93454,-120.429038021,34.9387101143,-120.429144001,34.9385302967,-120.428932044,34.9388899348,"0100","556 De Armond Pl,Santa Maria,CA,93454",6083
"5525025007","449 N Alta Vista Blvd","Los Angeles","CA",90036,-118.347781733,34.0796656044,-118.348036703,34.0795957763,-118.347526747,34.0797354339,"0200","449 N Alta Vista Blvd,Los Angeles,CA,90036",6037
"252112002","5990 COURTLAND DR","Riverside","CA",92506,-117.346747447,33.9437522654,-117.347034198,33.9434792793,-117.346508359,33.9440177699,NA,"5990 COURTLAND DR,Riverside,CA,92506",6065
"2235004014","15216 Vanowen St","Van Nuys","CA",91405,-118.464218147,34.1934037431,-118.46433388,34.1930109986,-118.464101553,34.1937997277,"1902","15216 Vanowen St,Van Nuys,CA,91405",6037
"373193026","1250 MILL ST","Lake Elsinore","CA",92530,-117.311207125,33.6650742507,-117.31141343,33.6650158545,-117.311001883,33.6651333917,NA,"1250 MILL ST,Lake Elsinore,CA,92530",6065
"002-392-019","810 BENJAMIN WAY","Healdsburg","CA",95448,-122.851269286,38.6196880713,-122.851862829,38.6196093694,-122.850679123,38.6197817699,NA,"810 BENJAMIN WAY,Healdsburg,CA,95448",6097
"1695722300","3840 VIA DEL RANCHO","Oceanside","CA",92056,-117.259968104,33.1653813371,-117.260176268,33.1652138211,-117.259768586,33.1655657131,NA,"3840 VIA DEL RANCHO,Oceanside,CA,92056",6073
"8743019036","1813 Webster Cir",NA,"CA",91792,-117.923590807,34.0413066233,-117.92384923,34.041150134,-117.923382468,34.0414243082,"0100","1813 Webster Cir,NA,CA,91792",6037
"5715016009","1347 La Loma Rd","Pasadena","CA",91105,-118.176497181,34.1312610993,-118.176595844,34.1310685016,-118.176398525,34.1314537392,"0100","1347 La Loma Rd,Pasadena,CA,91105",6037
"2192002304","1195 LINDA VISTA DR","San Marcos","CA",92078,-117.191546253,33.1371594649,-117.192273671,33.1364961523,-117.19081808,33.1378246927,NA,"1195 LINDA VISTA DR,San Marcos,CA,92078",6073
"5807016017","2476 Florencita Ave","Montrose","CA",91020,-118.232757569,34.2105859963,-118.233070707,34.2105146257,-118.232429315,34.2106588609,"0100","2476 Florencita Ave,Montrose,CA,91020",6037
"5066016020","1968 S Point View St","Los Angeles","CA",90034,-118.373423224,34.0399644612,-118.373668164,34.0398431084,-118.373178307,34.0400858151,"0100","1968 S Point View St,Los Angeles,CA,90034",6037
"077E158001400","1616  143RD AVE","San Leandro","CA",94578,-122.134488881,37.7144361266,-122.134674974,37.714291484,-122.134302788,37.7145807686,"1100","1616  143RD AVE,San Leandro,CA,94578",6001
"32010111","502 J ST","SANGER","CA",93657,-119.551731722,36.7094683338,-119.551992543,36.7093687268,-119.551472385,36.7095690892,"33","502 J ST,SANGER,CA,93657",6019
"019325236","16770 SAN BERNARDINO AVE","Fontana","CA",92335,-117.438532948,34.0790429832,-117.438566105,34.0790154117,-117.438499791,34.0790705546,"530","16770 SAN BERNARDINO AVE,Fontana,CA,92335",6071
"04027008","64 JOHN DEERE RD","West Point",NA,95255,-120.53519487,38.4109470503,-120.536293533,38.4103893722,-120.534087664,38.4115277261,"7402","64 JOHN DEERE RD,West Point,NA,95255",6009
"284-830-002","32724 GREENE DR","Springville","CA",93265,-118.850542203,36.0999734334,-118.85064001,36.0998251868,-118.850443207,36.1001225098,NA,"32724 GREENE DR,Springville,CA,93265",6107
"11854017","2546 MANDRAKE LN","El Dorado Hills","CA",95762,-121.036819621,38.6205556281,-121.037131949,38.6202969725,-121.036491139,38.6208007766,"00","2546 MANDRAKE LN,El Dorado Hills,CA,95762",6017
"11705410450000","5343 KEVINBERG DR","Sacramento","CA",95823,-121.439625352,38.4569178197,-121.439839574,38.4567751546,-121.439366064,38.4571082355,NA,"5343 KEVINBERG DR,Sacramento,CA,95823",6067
"525 000501800","821 SAN CARLOS CT","Fremont","CA",94539,-121.954215191,37.5528718613,-121.954346687,37.5527264411,-121.95408446,37.5530182083,"1100","821 SAN CARLOS CT,Fremont,CA,94539",6001
"222490055","3720 FIRPOINTE ST","San Ramon","CA",94582,-121.917640725,37.7645033571,-121.917790358,37.7643490072,-121.917491093,37.764657707,NA,"3720 FIRPOINTE ST,San Ramon,CA,94582",6013
"023020005000","726 E D ST","Lemoore","CA",93245,-119.771049075,36.3030954634,-119.771734957,36.3017810747,-119.770303643,36.3040921268,"8100","726 E D ST,Lemoore,CA,93245",6031
"5873100800","5705 RANCHO HILLS DR","San Diego","CA",92139,-117.064503539,32.6698217051,-117.064628256,32.6693932366,-117.064298227,32.6703026925,NA,"5705 RANCHO HILLS DR,San Diego,CA,92139",6073
"5080312900","1910 SIESTA CALLE","El Cajon","CA",92019,-116.90747178,32.8045528166,-116.907775991,32.8043311863,-116.907161105,32.8047974888,NA,"1910 SIESTA CALLE,El Cajon,CA,92019",6073
"043491130","10966 PHOENIX RD",NA,NA,92308,-117.242307144,34.450858402,-117.242504693,34.4507245901,-117.242109802,34.4509933905,"531","10966 PHOENIX RD,NA,NA,92308",6071
"8009025023","12075 Clark St","Santa Fe Spgs","CA",90670,-118.074512596,33.9387674352,-118.07484822,33.9385833939,-118.074173436,33.9389502022,"3300","12075 Clark St,Santa Fe Spgs,CA,90670",6037
"02701820030000","5530 37TH AVE","Sacramento","CA",95824,-121.437955065,38.5205586044,-121.438082396,38.5204099978,-121.437833747,38.5207058948,NA,"5530 37TH AVE,Sacramento,CA,95824",6067
"019-670-100","13805 TENNANT RD","Macdoel","CA",96058,-121.912814652,41.5855735714,-121.913091939,41.5854853085,-121.91252659,41.5856605339,"114","13805 TENNANT RD,Macdoel,CA,96058",6093
"143191004","10477 PENDLETON ST","Riverside","CA",92505,-117.468969813,33.9139904625,-117.469139823,33.913803634,-117.468806505,33.9141611724,NA,"10477 PENDLETON ST,Riverside,CA,92505",6065
"8362005023","348 E La Verne Ave","Pomona","CA",91767,-117.74573068,34.0816377145,-117.745908249,34.0814486912,-117.745553067,34.0818265817,"0100","348 E La Verne Ave,Pomona,CA,91767",6037
"058557107","57186 JARANA CT","Yucca Valley","CA",92284,-116.416574182,34.0974327768,-116.416706578,34.0971295837,-116.416438065,34.097715883,"510","57186 JARANA CT,Yucca Valley,CA,92284",6071
"199174053","313 HARRISON ST","Taft","CA",93268,-119.456686379,35.1555214229,-119.456912992,35.1554517415,-119.456459746,35.1555911248,"1020","313 HARRISON ST,Taft,CA,93268",6029
"5433017029","2300 Claremont Ave","Los Angeles","CA",90027,-118.273797512,34.1020805263,-118.273977254,34.1020115354,-118.27360943,34.102149976,"0100","2300 Claremont Ave,Los Angeles,CA,90027",6037
"8490007007","1312 E Merced Ave",NA,"CA",91790,-117.918463876,34.0535991926,-117.918576886,34.0533839758,-117.918350857,34.0538144636,"0100","1312 E Merced Ave,NA,CA,91790",6037
"010-230-037-000","444 SAGE ST","Gridley","CA",95948,-121.693195768,39.3684371987,-121.693284766,39.3682954565,-121.693106714,39.3685786762,"RS","444 SAGE ST,Gridley,CA,95948",6007
"5026006010","4226 Don Felipe Dr",NA,"CA",90008,-118.3485569,34.006642455,-118.34866467,34.0064652837,-118.348451411,34.0068106854,"0100","4226 Don Felipe Dr,NA,CA,90008",6037
"064940216","148584 PANOPLY RD",NA,NA,92363,-114.415458521,34.4805590079,-114.415571472,34.480411924,-114.415345572,34.4807060908,"0","148584 PANOPLY RD,NA,NA,92363",6071
"8730006008","1850 E Woodgate Dr",NA,"CA",91792,-117.909717075,34.0233286308,-117.909916765,34.0232032136,-117.909496221,34.0234429508,"0100","1850 E Woodgate Dr,NA,CA,91792",6037
"620233031","38746 CHAPARROSA WAY","Palm Desert","CA",92260,-116.378709823,33.7671146274,-116.378836678,33.7670317613,-116.378585898,33.7671949199,NA,"38746 CHAPARROSA WAY,Palm Desert,CA,92260",6065
"308382011","26505 SILVERADO CT","Moreno Valley","CA",92555,-117.200849104,33.8957993059,-117.200958623,33.895651045,-117.200739901,33.8959477633,NA,"26505 SILVERADO CT,Moreno Valley,CA,92555",6065
"1624002A","623 20TH AVE","San Francisco","CA",94121,-122.479398083,37.7760439569,-122.479607048,37.7760002621,-122.479189118,37.7760876517,NA,"623 20TH AVE,San Francisco,CA,94121",6075
"297062004","20515 AVENIDA HACIENDA","Riverside","CA",92508,-117.304797646,33.9150562441,-117.30500641,33.9146344677,-117.304577685,33.9154867976,NA,"20515 AVENIDA HACIENDA,Riverside,CA,92508",6065
"07621052","4710 WANDERING WAY","Camino","CA",95709,-120.634334194,38.7500685792,-120.634812393,38.7498141912,-120.633943663,38.7504335273,"11","4710 WANDERING WAY,Camino,CA,95709",6017
"4380212708","7691 HAZARD CENTER DR","San Diego","CA",92108,-117.156397789,32.7703542891,-117.156794277,32.7699582678,-117.156074577,32.7706583479,NA,"7691 HAZARD CENTER DR,San Diego,CA,92108",6073
"04014031","1926 LILI VALLEY CIR","West Point",NA,95255,-120.42990603,38.4401722889,-120.430711979,38.4398060394,-120.429276599,38.4407101345,"1100","1926 LILI VALLEY CIR,West Point,NA,95255",6009
"058862202","57874 IVANHOE DR","Yucca Valley","CA",92284,-116.401553809,34.0958825074,-116.401741846,34.0956481691,-116.401365771,34.0961168454,"510","57874 IVANHOE DR,Yucca Valley,CA,92284",6071
"038650019000","21285 COTTONWOOD LN","Pine Grove","CA",95665,-120.632622524,38.4040869476,-120.633434635,38.4032812438,-120.63182062,38.404795749,NA,"21285 COTTONWOOD LN,Pine Grove,CA,95665",6005
"3075701800","3972 LAGO DI GRATA CIR","San Diego","CA",92130,-117.229670789,32.9241181655,-117.229871959,32.924038308,-117.229469619,32.9241980231,NA,"3972 LAGO DI GRATA CIR,San Diego,CA,92130",6073
"3931632900","15853 BROAD OAKS RD","El Cajon","CA",92021,-116.830726511,32.8681028037,-116.831736016,32.8674290341,-116.829523488,32.8686799886,NA,"15853 BROAD OAKS RD,El Cajon,CA,92021",6073
"611082003","82055 SIERRA AVE","Chiriaco Smt","CA",92201,-116.23311872,33.7203975319,-116.233308512,33.7202095375,-116.232937077,33.7205899011,NA,"82055 SIERRA AVE,Chiriaco Smt,CA,92201",6065
"5070103065","13804 RANSOM RD","Moorpark","CA",93021,-118.870196824,34.2610851285,-118.870497695,34.2608603174,-118.869947882,34.2614342587,NA,"13804 RANSOM RD,Moorpark,CA,93021",6111
"2027046029","24112 Lance Pl","West Hills","CA",91307,-118.649785898,34.2044128574,-118.650112316,34.2041742509,-118.649456159,34.2046650886,"0100","24112 Lance Pl,West Hills,CA,91307",6037
"4157017043","2523 Huntington Ln","Redondo Beach","CA",90278,-118.364423042,33.8683046333,-118.364506102,33.8680983457,-118.364340201,33.8685107703,"010C","2523 Huntington Ln,Redondo Beach,CA,90278",6037
"033538136","630 MERSHON DR",NA,NA,92407,-117.206367029,34.2418413649,-117.206582099,34.2416476934,-117.206153342,34.2420340452,"510","630 MERSHON DR,NA,NA,92407",6071
"6141005016","1700 W Tichenor St",NA,"CA",90220,-118.246801761,33.8849496508,-118.246884468,33.8847984533,-118.246719073,33.8851008462,"0100","1700 W Tichenor St,NA,CA,90220",6037
"027810311","7395 GOLONDRINA DR","San Bernardino","CA",92410,-117.246890354,34.1194700272,-117.247139152,34.1193996316,-117.246642368,34.1195397721,"510","7395 GOLONDRINA DR,San Bernardino,CA,92410",6071
"019510013","600 RALSTON CT","Brentwood","CA",94513,-121.748617545,37.9316007364,-121.748823608,37.9314542239,-121.748399499,37.9317723597,NA,"600 RALSTON CT,Brentwood,CA,94513",6013
"6130142035","2616 BANCOCK ST","Simi Valley","CA",93065,-118.758597288,34.2833999705,-118.758789491,34.2833103011,-118.7584053,34.2834902831,NA,"2616 BANCOCK ST,Simi Valley,CA,93065",6111
"3171021419","13136 MULBERRY TREE LN","Poway","CA",92064,-117.044576988,32.961396895,-117.044994703,32.9601917404,-117.043906752,32.9623020176,NA,"13136 MULBERRY TREE LN,Poway,CA,92064",6073
"7548006092","6 Colina Ln",NA,"CA",90274,-118.354233975,33.7911677813,-118.354643118,33.7908940601,-118.353999359,33.7915314532,"0100","6 Colina Ln,NA,CA,90274",6037
"006-150-046-000","2419 ESPLANADE","Chico","CA",95926,-121.860903488,39.7552511465,-121.861268868,39.7549800315,-121.860504811,39.7555188221,"RS","2419 ESPLANADE,Chico,CA,95926",6007
"1246023","1633 HAIGHT ST","San Francisco","CA",94117,-122.449375167,37.7695308862,-122.449517193,37.7694465303,-122.449233142,37.7696152421,NA,"1633 HAIGHT ST,San Francisco,CA,94117",6075
"954330016","31820 CORTE MONTECITO","Temecula","CA",92592,-117.103196968,33.510383083,-117.103417508,33.5102064156,-117.102980362,33.5105836298,NA,"31820 CORTE MONTECITO,Temecula,CA,92592",6065
"69636026","6555 ROCKY CREST DR","San Jose","CA",95120,-121.854534437,37.2265531871,-121.8547151,37.2264343148,-121.854353115,37.2266716882,NA,"6555 ROCKY CREST DR,San Jose,CA,95120",6085
"6744102400","7137 MURRAY PARK DR","San Diego","CA",92119,-117.04329767,32.793044777,-117.043495928,32.7928581385,-117.043094029,32.7932308798,NA,"7137 MURRAY PARK DR,San Diego,CA,92119",6073
"906573020","23762 HAYES AVE","Murrieta","CA",92562,-117.2377675,33.5672106715,-117.237994321,33.5670202447,-117.237525635,33.5674217042,NA,"23762 HAYES AVE,Murrieta,CA,92562",6065
"00810103","233 BRANDON WAY","Fort Bragg","CA",95437,-123.799779064,39.4498842664,-123.800031109,39.4497439506,-123.799527942,39.4500230204,NA,"233 BRANDON WAY,Fort Bragg,CA,95437",6045
"6178014006","1111 E Compton Blvd",NA,"CA",90221,-118.211329774,33.8963188855,-118.211493486,33.8961574332,-118.211167382,33.8964791791,"1100","1111 E Compton Blvd,NA,CA,90221",6037
"959201008","43770 CALABRO ST","Temecula","CA",92592,-117.089787944,33.4918880619,-117.089974745,33.4918011226,-117.089594559,33.4919744782,NA,"43770 CALABRO ST,Temecula,CA,92592",6065
"106-361-08","2044 EUREKA CANYON RD","Corralitos","CA",95076,-121.819266388,37.0559410799,-121.820287999,37.0552176637,-121.818440355,37.0572430321,"062","2044 EUREKA CANYON RD,Corralitos,CA,95076",6087
"2258021099","5151 Balboa Blvd","Encino","CA",91316,-118.501459516,34.1645713514,-118.5017863,34.1643369719,-118.501249235,34.1648821825,"010C","5151 Balboa Blvd,Encino,CA,91316",6037
"02612202","700 EL DORADO AVE","S Lake Tahoe","CA",96150,-119.987735241,38.9364145443,-119.987973527,38.9361139869,-119.987497235,38.936715741,"11","700 EL DORADO AVE,S Lake Tahoe,CA,96150",6017
"5404001040","1900 W Sunset Blvd","Los Angeles","CA",90026,-118.261175864,34.0775525827,-118.261524321,34.0770926676,-118.260710936,34.077937442,"1706","1900 W Sunset Blvd,Los Angeles,CA,90026",6037
"147042121","2728 TERRY ST","Bakersfield","CA",93304,-119.033689588,35.3533896126,-119.033833103,35.3532047379,-119.033571937,35.3535893757,"0101","2728 TERRY ST,Bakersfield,CA,93304",6029
"484194001","14679 ARUBA PL","Moreno Valley","CA",92553,-117.216028773,33.9074444687,-117.216229415,33.9073547285,-117.215822181,33.9075329397,NA,"14679 ARUBA PL,Moreno Valley,CA,92553",6065
"4946511500","4417 UPLAND ST","La Mesa","CA",91941,-117.012504846,32.7587673115,-117.012788256,32.758650024,-117.01226779,32.7588778783,NA,"4417 UPLAND ST,La Mesa,CA,91941",6073
"09516007","27280 RIDGE RD","Willits","CA",95490,-123.434689967,39.4593912168,-123.435185049,39.4591331135,-123.434053478,39.4595952435,NA,"27280 RIDGE RD,Willits,CA,95490",6045
"509142352","400 MARLENE CT","Ridgecrest","CA",93555,-117.677469865,35.6074196874,-117.677580439,35.6072747113,-117.677354334,35.6075574717,"0101","400 MARLENE CT,Ridgecrest,CA,93555",6029
"2333011018","6017 Rhodes Ave","North Hollywood","CA",91606,-118.403363827,34.1798493302,-118.403728918,34.1795161968,-118.403120009,34.1800689311,"0300","6017 Rhodes Ave,North Hollywood,CA,91606",6037
"1803003700","2150 ALTA VISTA DR","Vista","CA",92084,-117.222866121,33.1938520629,-117.222991158,33.1936211158,-117.222756622,33.1941065832,NA,"2150 ALTA VISTA DR,Vista,CA,92084",6073
"59516095","3568 CHABLIS CIR","San Jose","CA",95132,-121.837176761,37.4009103057,-121.837365931,37.4007383549,-121.836987656,37.401083306,NA,"3568 CHABLIS CIR,San Jose,CA,95132",6085
"500644026","12118 UPPER WATERFORD DR","Bakersfield","CA",93312,-119.137447375,35.3591985954,-119.137618119,35.3590205466,-119.137260122,35.3593725574,"0101","12118 UPPER WATERFORD DR,Bakersfield,CA,93312",6029
"3102032024","42310  58th St W","Del Sur","CA",93536,-118.232468387,34.6513830131,-118.232671892,34.651267789,-118.232264882,34.6514982372,"0100","42310  58th St W,Del Sur,CA,93536",6037
"1360170555","7027 FLICKER CT","Ventura","CA",93003,-119.19794053,34.261477607,-119.19800273,34.2614429008,-119.197878094,34.2615119085,NA,"7027 FLICKER CT,Ventura,CA,93003",6111
